split	image_name	label_file	line_no	class_id	class_name	x_center	y_center	width	height	issue_type	action	reviewer	note	class_label	duplicate	dataset_action	x_center_clean	y_center_clean	width_clean	height_clean
train	Anthracnose (3)	Anthracnose (3).txt	1	1	Anthracnose	0.524196	0.568598	0.639572	0.546098	none	keep	¿±ø¯≈√		Disease	0	include	0.524196	0.568598	0.639572	0.546098
train	Anthracnose (31)	Anthracnose (31).txt	1	1	Anthracnose	0.296655	0.269721	0.420642	0.409572	none	keep	¿±ø¯≈√		Disease	0	include	0.296655	0.269721	0.420642	0.409572
train	Anthracnose (31)	Anthracnose (31).txt	2	1	Anthracnose	0.690239	0.343518	0.47476	0.553477	none	keep	¿±ø¯≈√		Disease	0	include	0.690239	0.343518	0.47476	0.553477
train	Anthracnose (31)	Anthracnose (31).txt	3	1	Anthracnose	0.425799	0.694976	0.526418	0.592222	none	keep	¿±ø¯≈√		Disease	0	include	0.425799	0.694976	0.526418	0.592222
train	Anthracnose (33)	Anthracnose (33).txt	1	1	Anthracnose	0.851363	0.252748	0.211551	0.250909	ambiguous	hold	¿±ø¯≈√		Disease	0	include	0.851363	0.252748	0.211551	0.250909
train	Anthracnose (33)	Anthracnose (33).txt	2	1	Anthracnose	0.525425	0.712133	0.533796	0.553477	none	keep	¿±ø¯≈√		Disease	0	include	0.525425	0.712133	0.533796	0.553477
train	Anthracnose (35)	Anthracnose (35).txt	1	1	Anthracnose	0.490987	0.619888	0.499358	0.568236	none	keep	¿±ø¯≈√		Disease	0	include	0.490987	0.619888	0.499358	0.568236
train	Anthracnose (37)	Anthracnose (37).txt	1	1	Anthracnose	0.529116	0.620811	0.610055	0.540562	none	keep	¿±ø¯≈√		Disease	0	include	0.529116	0.620811	0.610055	0.540562
train	Anthracnose (37)	Anthracnose (37).txt	2	1	Anthracnose	0.187189	0.412333	0.186953	0.208477	ambiguous	hold	¿±ø¯≈√		Disease	0	include	0.187189	0.412333	0.186953	0.208477
train	Anthracnose (38)	Anthracnose (38).txt	1	1	Anthracnose	0.532805	0.626344	0.514117	0.588531	none	keep	¿±ø¯≈√		Disease	0	include	0.532805	0.626344	0.514117	0.588531
train	Anthracnose (39)	Anthracnose (39).txt	1	1	Anthracnose	0.396282	0.645716	0.48706	0.49444	none	keep	¿±ø¯≈√		Disease	0	include	0.396282	0.645716	0.48706	0.49444
train	Anthracnose (4)	Anthracnose (4).txt	1	1	Anthracnose	0.659489	0.276732	0.167271	0.166042	none	keep	¿±ø¯≈√		Disease	0	include	0.659489	0.276732	0.167271	0.166042
train	Anthracnose (4)	Anthracnose (4).txt	2	1	Anthracnose	0.494676	0.57561	0.565775	0.450161	none	keep	¿±ø¯≈√		Disease	0	include	0.494676	0.57561	0.565775	0.450161
train	Anthracnose (40)	Anthracnose (40).txt	1	1	Anthracnose	0.430719	0.706599	0.467381	0.49444	none	keep	¿±ø¯≈√		Disease	0	include	0.430719	0.706599	0.467381	0.49444
train	Anthracnose (42)	Anthracnose (42).txt	1	1	Anthracnose	0.439329	0.548857	0.494439	0.514733	none	keep	¿±ø¯≈√		Disease	0	include	0.439329	0.548857	0.494439	0.514733
train	Anthracnose (43)	Anthracnose (43).txt	1	1	Anthracnose	0.472538	0.640182	0.482141	0.553477	none	keep	¿±ø¯≈√		Disease	0	include	0.472538	0.640182	0.482141	0.553477
train	Anthracnose (45)	Anthracnose (45).txt	1	1	Anthracnose	0.43318	0.594982	0.447703	0.514733	none	keep	πŒøµ¡ÿ		Disease	0	include	0.43318	0.594982	0.447703	0.514733
train	Anthracnose (46)	Anthracnose (46).txt	1	1	Anthracnose	0.450398	0.607896	0.462462	0.404039	none	keep	πŒøµ¡ÿ		Disease	0	include	0.450398	0.607896	0.462462	0.404039
train	Anthracnose (47)	Anthracnose (47).txt	1	1	Anthracnose	0.797766	0.108848	0.404468	0.217695	none	keep	πŒøµ¡ÿ		Disease	0	include	0.797766	0.108848	0.404468	0.217695
train	Anthracnose (47)	Anthracnose (47).txt	2	1	Anthracnose	0.43195	0.675235	0.450162	0.424334	ambiguous	hold	πŒøµ¡ÿ		Disease	0	include	0.43195	0.675235	0.450162	0.424334
train	Anthracnose (48)	Anthracnose (48).txt	1	1	Anthracnose	0.521735	0.671545	0.570697	0.623585	none	keep	πŒøµ¡ÿ		Disease	0	include	0.521735	0.671545	0.570697	0.623585
train	Anthracnose (49)	Anthracnose (49).txt	1	1	Anthracnose	0.376602	0.623577	0.619893	0.67893	none	keep	πŒøµ¡ÿ		Disease	0	include	0.376602	0.623577	0.619893	0.67893
train	Anthracnose (50)	Anthracnose (50).txt	1	1	Anthracnose	0.295425	0.534098	0.319786	0.330241	none	keep	πŒøµ¡ÿ		Disease	0	include	0.295425	0.534098	0.319786	0.330241
train	Anthracnose (50)	Anthracnose (50).txt	2	1	Anthracnose	0.476228	0.709367	0.440321	0.433557	none	keep	πŒøµ¡ÿ		Disease	0	include	0.476228	0.709367	0.440321	0.433557
train	Anthracnose (53)	Anthracnose (53).txt	1	1	Anthracnose	0.246227	0.772122	0.442784	0.455755	none	keep	πŒøµ¡ÿ		Disease	0	include	0.246227	0.772122	0.442784	0.455755
train	Anthracnose (53)	Anthracnose (53).txt	2	1	Anthracnose	0.509549	0.588108	0.326968	0.342882	none	keep	πŒøµ¡ÿ		Disease	0	include	0.509549	0.588108	0.326968	0.342882
train	Anthracnose (55)	Anthracnose (55).txt	1	1	Anthracnose	0.414062	0.639106	0.36169	0.401476	none	keep	πŒøµ¡ÿ		Disease	0	include	0.414062	0.639106	0.36169	0.401476
train	Anthracnose (56)	Anthracnose (56).txt	1	1	Anthracnose	0.700521	0.580512	0.471644	0.557726	none	keep	πŒøµ¡ÿ		Disease	0	include	0.700521	0.580512	0.471644	0.557726
train	Anthracnose (56)	Anthracnose (56).txt	2	1	Anthracnose	0.364873	0.664062	0.36169	0.434028	none	keep	πŒøµ¡ÿ		Disease	0	include	0.364873	0.664062	0.36169	0.434028
train	Anthracnose (56)	Anthracnose (56).txt	3	1	Anthracnose	0.858218	0.116102	0.283565	0.232205	none	keep	πŒøµ¡ÿ		Disease	0	include	0.858218	0.116102	0.283565	0.232205
train	Anthracnose (57)	Anthracnose (57).txt	1	1	Anthracnose	0.411169	0.634766	0.286458	0.31901	none	keep	πŒøµ¡ÿ		Disease	0	include	0.411169	0.634766	0.286458	0.31901
train	Anthracnose (58)	Anthracnose (58).txt	1	1	Anthracnose	0.222222	0.78125	0.444444	0.429688	none	keep	πŒøµ¡ÿ		Disease	0	include	0.222222	0.78125	0.444444	0.429688
train	Anthracnose (58)	Anthracnose (58).txt	2	1	Anthracnose	0.479167	0.614149	0.393519	0.429688	none	keep	πŒøµ¡ÿ		Disease	0	include	0.479167	0.614149	0.393519	0.429688
train	Anthracnose (6)	Anthracnose (6).txt	1	1	Anthracnose	0.445891	0.652127	0.633681	0.492622	none	keep	πŒøµ¡ÿ		Disease	0	include	0.445891	0.652127	0.633681	0.492622
train	Anthracnose (60)	Anthracnose (60).txt	1	1	Anthracnose	0.733796	0.788628	0.462963	0.422743	none	keep	πŒøµ¡ÿ		Disease	0	include	0.733796	0.788628	0.462963	0.422743
train	Anthracnose (60)	Anthracnose (60).txt	2	1	Anthracnose	0.406829	0.596788	0.393519	0.447049	none	keep	πŒøµ¡ÿ		Disease	0	include	0.406829	0.596788	0.393519	0.447049
train	Anthracnose (60)	Anthracnose (60).txt	3	1	Anthracnose	0.713542	0.538194	0.289352	0.203993	none	keep	πŒøµ¡ÿ		Disease	0	include	0.713542	0.538194	0.289352	0.203993
train	Anthracnose (61)	Anthracnose (61).txt	1	1	Anthracnose	0.456019	0.623915	0.52662	0.47526	none	keep	πŒøµ¡ÿ		Disease	0	include	0.456019	0.623915	0.52662	0.47526
train	Anthracnose (62)	Anthracnose (62).txt	1	1	Anthracnose	0.398148	0.713976	0.422454	0.46441	none	keep	πŒøµ¡ÿ		Disease	0	include	0.398148	0.713976	0.422454	0.46441
train	Anthracnose (63)	Anthracnose (63).txt	1	1	Anthracnose	0.41985	0.685764	0.500579	0.494792	none	keep	πŒøµ¡ÿ		Disease	0	include	0.41985	0.685764	0.500579	0.494792
train	Anthracnose (64)	Anthracnose (64).txt	1	1	Anthracnose	0.402488	0.666233	0.402199	0.342882	none	keep	πŒøµ¡ÿ		Disease	0	include	0.402488	0.666233	0.402199	0.342882
train	Anthracnose (65)	Anthracnose (65).txt	1	1	Anthracnose	0.581887	0.738715	0.535301	0.522569	none	keep	πŒøµ¡ÿ		Disease	0	include	0.581887	0.738715	0.535301	0.522569
train	Anthracnose (67)	Anthracnose (67).txt	1	1	Anthracnose	0.522569	0.598958	0.462963	0.512153	none	keep	πŒøµ¡ÿ		Disease	0	include	0.522569	0.598958	0.462963	0.512153
train	Anthracnose (68)	Anthracnose (68).txt	1	1	Anthracnose	0.42853	0.62934	0.593171	0.577257	none	keep	πŒøµ¡ÿ		Disease	0	include	0.42853	0.62934	0.593171	0.577257
train	Anthracnose (7)	Anthracnose (7).txt	1	1	Anthracnose	0.510995	0.684679	0.520833	0.588108	none	keep	πŒøµ¡ÿ		Disease	0	include	0.510995	0.684679	0.520833	0.588108
train	Anthracnose (70)	Anthracnose (70).txt	1	1	Anthracnose	0.53559	0.677083	0.326968	0.390625	none	keep	πŒøµ¡ÿ		Disease	0	include	0.53559	0.677083	0.326968	0.390625
train	Anthracnose (72)	Anthracnose (72).txt	1	1	Anthracnose	0.444444	0.582682	0.538194	0.527344	none	keep	πŒøµ¡ÿ		Disease	0	include	0.444444	0.582682	0.538194	0.527344
train	Anthracnose (73)	Anthracnose (73).txt	1	1	Anthracnose	0.451678	0.5523	0.57581	0.566406	none	keep	πŒøµ¡ÿ		Disease	0	include	0.451678	0.5523	0.57581	0.566406
train	Anthracnose (75)	Anthracnose (75).txt	1	1	Anthracnose	0.496528	0.705295	0.457176	0.525174	none	keep	πŒøµ¡ÿ		Disease	0	include	0.496528	0.705295	0.457176	0.525174
train	Anthracnose (76)	Anthracnose (76).txt	1	1	Anthracnose	0.911748	0.343967	0.176505	0.292969	ambiguous	hold	πŒøµ¡ÿ		Disease	0	include	0.911748	0.343967	0.176505	0.292969
train	Anthracnose (76)	Anthracnose (76).txt	2	1	Anthracnose	0.43287	0.619575	0.549769	0.640191	none	keep	πŒøµ¡ÿ		Disease	0	include	0.43287	0.619575	0.549769	0.640191
train	Anthracnose (76)	Anthracnose (76).txt	3	1	Anthracnose	0.668692	0.719401	0.228588	0.397135	none	keep	πŒøµ¡ÿ		Disease	0	include	0.668692	0.719401	0.228588	0.397135
train	Anthracnose (77)	Anthracnose (77).txt	1	1	Anthracnose	0.497975	0.714844	0.529514	0.570312	none	keep	πŒøµ¡ÿ		Disease	0	include	0.497975	0.714844	0.529514	0.570312
train	Anthracnose (79)	Anthracnose (79).txt	1	1	Anthracnose	0.437211	0.688802	0.546875	0.622396	none	keep	πŒøµ¡ÿ		Disease	0	include	0.437211	0.688802	0.546875	0.622396
train	Anthracnose (79)	Anthracnose (79).txt	2	1	Anthracnose	0.804688	0.81901	0.384838	0.361979	none	keep	πŒøµ¡ÿ		Disease	0	include	0.804688	0.81901	0.384838	0.361979
train	Anthracnose (8)	Anthracnose (8).txt	1	1	Anthracnose	0.456019	0.664062	0.503472	0.486111	none	keep	πŒøµ¡ÿ		Disease	0	include	0.456019	0.664062	0.503472	0.486111
train	Anthracnose (80)	Anthracnose (80).txt	1	1	Anthracnose	0.460359	0.664931	0.668403	0.670139	none	keep	πŒøµ¡ÿ		Disease	0	include	0.460359	0.664931	0.668403	0.670139
train	Anthracnose (82)	Anthracnose (82).txt	1	1	Anthracnose	0.512442	0.628255	0.587384	0.614149	none	keep	πŒøµ¡ÿ		Disease	0	include	0.512442	0.628255	0.587384	0.614149
train	Anthracnose (83)	Anthracnose (83).txt	1	1	Anthracnose	0.458912	0.657335	0.758102	0.68533	none	keep	πŒøµ¡ÿ		Disease	0	include	0.458912	0.657335	0.758102	0.68533
train	Anthracnose (84)	Anthracnose (84).txt	1	1	Anthracnose	0.544271	0.688802	0.460069	0.622396	none	keep	πŒøµ¡ÿ		Disease	0	include	0.544271	0.688802	0.460069	0.622396
train	Anthracnose (86)	Anthracnose (86).txt	1	1	Anthracnose	0.466146	0.625	0.587384	0.633681	none	keep	πŒøµ¡ÿ		Disease	0	include	0.466146	0.625	0.587384	0.633681
train	Anthracnose (88)	Anthracnose (88).txt	1	1	Anthracnose	0.487847	0.646701	0.625	0.551215	none	keep	πŒøµ¡ÿ		Disease	0	include	0.487847	0.646701	0.625	0.551215
train	Anthracnose (9)	Anthracnose (9).txt	1	1	Anthracnose	0.463252	0.667318	0.500579	0.492622	none	keep	πŒøµ¡ÿ		Disease	0	include	0.463252	0.667318	0.500579	0.492622
train	Anthracnose (91)	Anthracnose (91).txt	1	1	Anthracnose	0.466146	0.718099	0.512153	0.563802	none	keep	πŒøµ¡ÿ		Disease	0	include	0.466146	0.718099	0.512153	0.563802
train	Anthracnose (92)	Anthracnose (92).txt	1	1	Anthracnose	0.471933	0.632378	0.627894	0.735243	none	keep	πŒøµ¡ÿ		Disease	0	include	0.471933	0.632378	0.627894	0.735243
train	Anthracnose (94)	Anthracnose (94).txt	1	1	Anthracnose	0.122396	0.431858	0.244792	0.290799	none	keep	πŒøµ¡ÿ		Disease	0	include	0.122396	0.431858	0.244792	0.290799
train	Anthracnose (94)	Anthracnose (94).txt	2	1	Anthracnose	0.434317	0.587023	0.460069	0.592448	none	keep	πŒøµ¡ÿ		Disease	0	include	0.434317	0.587023	0.460069	0.592448
train	Anthracnose (95)	Anthracnose (95).txt	1	1	Anthracnose	0.453125	0.526259	0.439815	0.536024	none	keep	πŒøµ¡ÿ		Disease	0	include	0.453125	0.526259	0.439815	0.536024
train	Anthracnose (96)	Anthracnose (96).txt	1	1	Anthracnose	0.403935	0.544705	0.399306	0.490451	none	keep	πŒøµ¡ÿ		Disease	0	include	0.403935	0.544705	0.399306	0.490451
train	Anthracnose (97)	Anthracnose (97).txt	1	1	Anthracnose	0.425637	0.639106	0.564236	0.575087	none	keep	πŒøµ¡ÿ		Disease	0	include	0.425637	0.639106	0.564236	0.575087
train	Anthracnose (98)	Anthracnose (98).txt	1	1	Anthracnose	0.558738	0.686849	0.598958	0.557726	none	keep	πŒøµ¡ÿ		Disease	0	include	0.558738	0.686849	0.598958	0.557726
train	Anthracnose (99)	Anthracnose (99).txt	1	1	Anthracnose	0.466146	0.657552	0.558449	0.611979	none	keep	πŒøµ¡ÿ		Disease	0	include	0.466146	0.657552	0.558449	0.611979
train	Healthy (1)	Healthy (1).txt	1	2	Healthy	0.437211	0.600043	0.633681	0.544705	none	keep	πŒøµ¡ÿ	.	Healthy	0	include	0.437211	0.600043	0.633681	0.544705
train	Healthy (100)	Healthy (100).txt	1	2	Healthy	0.437211	0.672743	0.489005	0.529514	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.437211	0.672743	0.489005	0.529514
train	Healthy (100)	Healthy (100).txt	2	2	Healthy	0.837963	0.287543	0.324074	0.47526	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.837963	0.287543	0.324074	0.47526
train	Healthy (102)	Healthy (102).txt	1	2	Healthy	0.483507	0.605469	0.598958	0.559896	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.483507	0.605469	0.598958	0.559896
train	Healthy (103)	Healthy (103).txt	1	2	Healthy	0.469039	0.582682	0.697338	0.683594	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.469039	0.582682	0.697338	0.683594
train	Healthy (104)	Healthy (104).txt	1	2	Healthy	0.551505	0.616319	0.68287	0.555556	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.551505	0.616319	0.68287	0.555556
train	Healthy (106)	Healthy (106).txt	1	2	Healthy	0.487847	0.632595	0.439815	0.540365	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.487847	0.632595	0.439815	0.540365
train	Healthy (107)	Healthy (107).txt	1	2	Healthy	0.445891	0.707465	0.483218	0.503472	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.445891	0.707465	0.483218	0.503472
train	Healthy (108)	Healthy (108).txt	1	2	Healthy	0.480613	0.634766	0.407986	0.444878	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.480613	0.634766	0.407986	0.444878
train	Healthy (108)	Healthy (108).txt	2	2	Healthy	0.456019	0.931858	0.190972	0.136285	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.456019	0.931858	0.190972	0.136285
train	Healthy (109)	Healthy (109).txt	1	2	Healthy	0.583333	0.699653	0.491898	0.600694	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.583333	0.699653	0.491898	0.600694
train	Healthy (109)	Healthy (109).txt	2	2	Healthy	0.348958	0.508898	0.428241	0.46658	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.348958	0.508898	0.428241	0.46658
train	Healthy (109)	Healthy (109).txt	3	2	Healthy	0.071759	0.406901	0.143519	0.271267	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.071759	0.406901	0.143519	0.271267
train	Healthy (11)	Healthy (11).txt	1	2	Healthy	0.43287	0.523003	0.758102	0.62934	none	keep	πŒøµ¡ÿ		Healthy	1	exclude				
train	Healthy (110)	Healthy (110).txt	1	2	Healthy	0.260706	0.54796	0.315394	0.375434	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.260706	0.54796	0.315394	0.375434
train	Healthy (110)	Healthy (110).txt	2	2	Healthy	0.16522	0.381944	0.217014	0.182292	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.16522	0.381944	0.217014	0.182292
train	Healthy (110)	Healthy (110).txt	3	2	Healthy	0.522569	0.671658	0.532407	0.566406	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.522569	0.671658	0.532407	0.566406
train	Healthy (111)	Healthy (111).txt	1	2	Healthy	0.388021	0.525174	0.477431	0.503472	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.388021	0.525174	0.477431	0.503472
train	Healthy (111)	Healthy (111).txt	2	2	Healthy	0.671586	0.689019	0.118634	0.106337	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.671586	0.689019	0.118634	0.106337
train	Healthy (112)	Healthy (112).txt	1	2	Healthy	0.456019	0.544705	0.630787	0.651042	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.456019	0.544705	0.630787	0.651042
train	Healthy (112)	Healthy (112).txt	2	2	Healthy	0.836516	0.761502	0.326968	0.476997	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.836516	0.761502	0.326968	0.476997
train	Healthy (113)	Healthy (113).txt	1	2	Healthy	0.900174	0.084635	0.199653	0.169271	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.900174	0.084635	0.199653	0.169271
train	Healthy (113)	Healthy (113).txt	2	2	Healthy	0.829282	0.519748	0.295139	0.301649	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.829282	0.519748	0.295139	0.301649
train	Healthy (113)	Healthy (113).txt	3	2	Healthy	0.382234	0.647786	0.512153	0.536024	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.382234	0.647786	0.512153	0.536024
train	Healthy (113)	Healthy (113).txt	4	2	Healthy	0.680266	0.3852	0.448495	0.518663	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.680266	0.3852	0.448495	0.518663
train	Healthy (113)	Healthy (113).txt	5	2	Healthy	0.299769	0.073785	0.341435	0.147569	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.299769	0.073785	0.341435	0.147569
train	Healthy (114)	Healthy (114).txt	1	2	Healthy	0.496528	0.604384	0.561343	0.601128	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.496528	0.604384	0.561343	0.601128
train	Healthy (114)	Healthy (114).txt	2	2	Healthy	0.781539	0.696615	0.286458	0.407986	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.781539	0.696615	0.286458	0.407986
train	Healthy (116)	Healthy (116).txt	1	2	Healthy	0.493634	0.645616	0.428241	0.523003	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.493634	0.645616	0.428241	0.523003
train	Healthy (116)	Healthy (116).txt	2	2	Healthy	0.58478	0.175781	0.309606	0.351562	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.58478	0.175781	0.309606	0.351562
train	Healthy (117)	Healthy (117).txt	1	2	Healthy	0.418403	0.69987	0.445602	0.540365	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.418403	0.69987	0.445602	0.540365
train	Healthy (118)	Healthy (118).txt	1	2	Healthy	0.534144	0.799479	0.393519	0.401042	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.534144	0.799479	0.393519	0.401042
train	Healthy (118)	Healthy (118).txt	2	2	Healthy	0.314236	0.506727	0.37037	0.449219	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.314236	0.506727	0.37037	0.449219
train	Healthy (119)	Healthy (119).txt	1	2	Healthy	0.466146	0.655382	0.460069	0.533854	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.466146	0.655382	0.460069	0.533854
train	Healthy (12)	Healthy (12).txt	1	2	Healthy	0.434317	0.516493	0.755208	0.642361	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.434317	0.516493	0.755208	0.642361
train	Healthy (122)	Healthy (122).txt	1	2	Healthy	0.467593	0.597873	0.52662	0.614149	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.467593	0.597873	0.52662	0.614149
train	Healthy (122)	Healthy (122).txt	2	2	Healthy	0.849537	0.411241	0.179398	0.210503	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.849537	0.411241	0.179398	0.210503
train	Healthy (122)	Healthy (122).txt	3	2	Healthy	0.754051	0.571832	0.138889	0.180122	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.754051	0.571832	0.138889	0.180122
train	Healthy (122)	Healthy (122).txt	4	2	Healthy	0.881366	0.54145	0.115741	0.184462	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.881366	0.54145	0.115741	0.184462
train	Healthy (123)	Healthy (123).txt	1	2	Healthy	0.448785	0.591363	0.564236	0.62717	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.448785	0.591363	0.564236	0.62717
train	Healthy (123)	Healthy (123).txt	2	2	Healthy	0.239005	0.872179	0.451389	0.255642	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.239005	0.872179	0.451389	0.255642
train	Healthy (123)	Healthy (123).txt	3	2	Healthy	0.619502	0.790799	0.379051	0.418403	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.619502	0.790799	0.379051	0.418403
train	Healthy (124)	Healthy (124).txt	1	2	Healthy	0.401042	0.70638	0.543981	0.514323	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.401042	0.70638	0.543981	0.514323
train	Healthy (125)	Healthy (125).txt	1	2	Healthy	0.470486	0.679253	0.422454	0.47309	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.470486	0.679253	0.422454	0.47309
train	Healthy (125)	Healthy (125).txt	2	2	Healthy	0.202836	0.457899	0.355903	0.360243	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.202836	0.457899	0.355903	0.360243
train	Healthy (126)	Healthy (126).txt	1	2	Healthy	0.720775	0.796224	0.506366	0.407552	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.720775	0.796224	0.506366	0.407552
train	Healthy (126)	Healthy (126).txt	2	2	Healthy	0.305556	0.632595	0.549769	0.427517	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.305556	0.632595	0.549769	0.427517
train	Healthy (127)	Healthy (127).txt	1	2	Healthy	0.510995	0.615234	0.509259	0.501302	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.510995	0.615234	0.509259	0.501302
train	Healthy (128)	Healthy (128).txt	1	2	Healthy	0.418403	0.636936	0.439815	0.453559	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.418403	0.636936	0.439815	0.453559
train	Healthy (129)	Healthy (129).txt	1	2	Healthy	0.567419	0.523003	0.691551	0.681424	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.567419	0.523003	0.691551	0.681424
train	Healthy (13)	Healthy (13).txt	1	2	Healthy	0.469039	0.623698	0.772569	0.752604	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.469039	0.623698	0.772569	0.752604
train	Healthy (130)	Healthy (130).txt	1	2	Healthy	0.442998	0.630425	0.697338	0.657552	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.442998	0.630425	0.697338	0.657552
train	Healthy (131)	Healthy (131).txt	1	2	Healthy	0.512442	0.555556	0.598958	0.564236	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.512442	0.555556	0.598958	0.564236
train	Healthy (132)	Healthy (132).txt	1	2	Healthy	0.347512	0.634766	0.465856	0.501302	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.347512	0.634766	0.465856	0.501302
train	Healthy (133)	Healthy (133).txt	1	2	Healthy	0.171973	0.439527	0.302831	0.293249	box_missing	fix	πŒøµ¡ÿ	πÿø° ∏¡∞Ì∞° æ» ¿‚»˚	Healthy	0	include	0.171973	0.439527	0.302831	0.293249
train	Healthy (133)	Healthy (133).txt	2	2	Healthy	0.357235	0.638137	0.320645	0.290583	box_missing	fix	πŒøµ¡ÿ		Healthy	0	include	0.357235	0.638137	0.320645	0.290583
train	Healthy (133)	Healthy (133).txt	3	2	Healthy	0.62622	0.6508	0.29927	0.270589	box_missing	fix	πŒøµ¡ÿ		Healthy	0	include	0.62622	0.6508	0.29927	0.270589
train	Healthy (133)	Healthy (133).txt	4	2	Healthy					box_missing	add	Codex	ø¯∫ª ¿ÃπÃ¡ˆ »Æ¿Œ »ƒ ¥©∂Ù bbox √ﬂ∞° (EXIF ¡§πÊ«‚ ±‚¡ÿ)	Healthy	0	include	0.13	0.855	0.22	0.27
